顾客编号,销售月份,销售金额,消费天数
976,201504,77.74,9
977,201501,13.079999999999998,3
977,201502,26.7,3
977,201504,91.25,4
978,201501,26.79,3
978,201502,36.76,9
978,201503,19.6,6
978,201504,84.33,7
979,201501,24.48,2
979,201504,47.660000000000004,4
980,201501,61.339999999999996,2
980,201503,174.69000000000003,19
981,201501,26.15,1
982,201501,41.99,2
982,201503,109.4,3
983,201501,72.6,2
983,201502,170.03000000000003,16
983,201504,41.44,4
984,201501,24.24,5
985,201501,308.3,2
986,201501,1856.8100000000015,44
986,201503,754.43,14
987,201501,74.83,13
988,201501,40.19,11
988,201503,25.74,3
988,201504,76.85000000000001,9
989,201501,45.55,3
989,201504,44.13,3
990,201501,53.74,11
991,201501,79.78,18
991,201502,131.65,3
992,201501,14.9,5
993,201501,53.04,8
993,201502,59.0,2
994,201501,32.06,4
994,201502,8.47,2
995,201501,72.16,6
996,201501,23.61,5
996,201502,7.950000000000001,4
996,201503,7.9,1
996,201504,25.74,6
997,201501,33.06,6
997,201502,92.13000000000001,5
998,201501,109.50999999999999,14
999,201501,95.90000000000003,15
999,201502,226.07000000000002,30
999,201503,92.97999999999999,15
999,201504,121.4,16
1000,201501,111.44,6
1001,201501,26.5,5
1001,201502,16.5,3
1001,201504,16.400000000000002,3
1002,201501,124.5,4
1002,201504,43.029999999999994,10
1003,201501,59.9,3
1003,201502,162.38000000000002,13
1003,201504,67.26,9
1004,201501,13.0,2
1004,201503,16.400000000000002,3
1004,201504,40.400000000000006,6
1005,201501,92.24,2
1006,201501,20.3,1
1007,201501,162.09999999999997,12
1007,201502,130.15000000000003,14
1008,201501,8.9,1
1008,201502,29.299999999999997,3
1008,201503,145.13999999999996,21
1008,201504,55.18,4
1009,201501,19.9,1
1009,201503,22.2,3
1010,201501,18.8,1
1010,201502,220.63,13
1011,201501,36.58,9
1011,201502,24.72,8
1011,201503,50.61000000000001,8
1011,201504,134.85000000000002,22
1012,201501,29.969999999999995,6
1012,201504,19.490000000000002,6
1013,201501,151.47000000000003,17
1013,201503,33.2,7
1014,201501,54.9,6
1015,201501,88.19999999999999,3
1015,201504,32.800000000000004,5
1016,201501,135.8,4
1016,201503,70.74,5
1017,201501,31.130000000000003,6
1018,201501,33.160000000000004,3
1018,201502,43.4,5
1018,201503,98.0,2
1018,201504,173.25000000000003,22
1019,201501,70.71,14
1019,201504,70.89999999999999,10
1020,201501,36.5,5
1020,201502,51.32999999999999,6
1021,201501,74.32,4
1022,201501,46.3,2
1023,201501,20.200000000000003,2
1024,201501,155.34999999999997,18
1024,201502,14.05,3
1024,201503,18.310000000000002,5
1024,201504,126.91,22
1025,201501,31.79,2
1026,201501,235.6,4
1026,201502,239.29999999999998,9
1026,201504,92.77,6
1027,201501,14.9,1
1028,201501,44.9,1
1028,201503,37.49999999999999,3
1028,201504,29.89,4
1029,201501,92.69999999999999,2
1030,201501,27.2,2
1030,201502,74.16000000000001,11
1030,201504,68.82,8
1031,201501,1.0,1
1031,201502,48.9,2
1031,201503,32.1,3
1031,201504,40.709999999999994,4
1032,201501,58.8,1
1033,201501,95.30000000000001,13
1034,201501,31.310000000000002,3
1035,201501,20.94,5
1035,201502,204.29999999999998,6
1036,201501,97.03999999999999,10
1036,201502,161.57,11
1036,201504,59.03999999999999,13
1037,201501,57.4,6
1037,201503,62.9,8
1037,201504,69.0,9
1038,201501,10.94,6
1039,201501,153.20000000000002,3
1040,201501,91.30000000000001,16
1041,201501,21.939999999999998,2
1041,201502,29.179999999999996,8
1041,201503,139.71,16
1041,201504,54.900000000000006,8
1042,201501,172.8,4
1042,201502,80.2,9
1042,201503,48.800000000000004,5
1043,201501,195.18000000000004,14
1043,201502,23.58,1
1043,201504,34.73,6
1044,201501,291.59000000000003,6
1045,201501,21.46,4
1045,201504,10.2,2
1046,201501,34.3,3
1046,201502,77.56,4
1046,201503,19.9,3
1046,201504,57.04,3
1047,201501,27.4,5
1047,201502,43.989999999999995,3
1048,201501,98.4,2
1049,201501,43.6,5
1049,201502,182.13,5
1049,201504,93.07000000000001,5
1050,201501,63.400000000000006,6
1051,201501,128.99,4
1051,201502,16.34,2
1052,201501,22.06,5
1053,201501,152.49,9
1053,201502,14.0,1
1053,201504,146.64999999999998,23
1054,201501,30.9,3
1054,201503,40.6,5
1054,201504,153.25999999999996,12
1055,201501,139.0,18
1055,201502,138.3,2
1056,201501,29.7,2
1056,201502,58.769999999999996,7
1056,201503,20.660000000000004,3
1057,201501,21.959999999999997,3
1058,201501,79.46,8
1058,201503,48.0,1
1058,201504,141.07,13
1059,201501,40.63,8
1059,201503,26.98,6
1059,201504,261.25,6
1060,201501,58.8,1
1061,201501,38.71,5
1061,201502,72.27999999999999,11
1061,201503,240.45000000000002,20
1062,201501,79.01,4
1063,201501,39.82,6
1064,201501,584.3,16
1064,201502,435.65,24
1064,201503,152.92,11
1064,201504,59.980000000000004,11
1065,201501,10.8,2
1065,201502,72.78999999999999,3
1065,201503,19.5,4
1066,201501,59.73,6
1067,201501,89.96000000000001,5
1068,201501,181.84,29
1068,201502,37.75,11
1068,201504,16.259999999999998,6
1069,201501,49.32,3
1069,201504,67.77000000000001,5
1070,201501,110.06,15
1071,201501,9.8,2
1071,201504,7.1,2
1072,201501,24.8,5
1072,201503,27.830000000000002,6
1072,201504,39.08,8
1073,201501,45.980000000000004,9
1073,201502,59.97,6
1074,201501,59.78,7
1074,201502,46.10999999999999,7
1074,201503,30.509999999999998,12
1075,201501,98.72,10
1076,201501,121.69,2
1077,201501,109.66000000000001,15
1077,201504,21.84,5
1078,201501,26.009999999999998,7
1078,201504,55.78000000000001,7
1079,201501,65.39999999999999,5
1079,201502,6.5,1
1080,201501,19.5,4
1081,201501,8.39,3
1081,201502,85.21000000000001,13
1081,201503,84.50000000000001,4
1082,201501,32.7,1
1082,201502,568.9200000000001,4
1083,201501,9.12,1
1083,201502,251.77,6
1083,201503,402.10999999999996,42
1083,201504,85.94,8
1084,201501,15.82,3
1085,201501,4.109999999999999,2
1086,201501,18.04,2
1087,201501,7.8,1
1087,201502,30.43,2
1088,201501,6.7,1
1088,201503,11.33,5
1089,201501,58.8,1
1090,201501,25.01,7
1091,201501,110.10000000000001,17
1092,201501,56.940000000000005,12
1093,201501,621.9899999999999,25
1094,201501,14.3,3
1094,201503,6.24,1
1095,201501,8.1,3
1096,201501,58.730000000000004,6
1096,201502,138.01,6
1096,201503,51.3,6
1096,201504,92.34,9
1097,201501,55.730000000000004,10
1097,201502,130.23000000000002,16
1097,201503,104.21000000000001,7
1097,201504,115.75999999999999,7
1098,201501,218.63,6
1098,201503,11.9,1
1099,201501,73.7,11
1099,201504,77.67,8
1100,201501,61.339999999999996,6
1100,201503,87.73,8
1101,201501,157.90000000000003,18
1102,201501,134.14000000000001,16
1103,201501,24.6,3
1103,201504,21.869999999999997,6
1104,201501,86.43,6
1104,201502,69.64999999999999,9
1104,201503,193.91,17
1104,201504,52.36999999999999,6
1105,201501,38.300000000000004,3
1105,201502,313.03999999999996,30
1105,201503,143.50000000000003,17
1106,201501,101.02000000000001,3
1106,201503,18.0,6
1106,201504,1.4,1
1107,201501,16.919999999999998,6
1107,201502,194.44000000000003,12
1107,201504,21.7,2
1108,201501,5.9,1
1109,201501,24.9,6
1109,201504,52.650000000000006,4
1110,201501,26.020000000000003,3
1111,201501,8.29,2
1112,201501,105.4,2
1113,201501,45.4,4
1114,201501,104.89000000000001,11
1115,201501,21.2,5
1116,201501,93.00999999999999,4
1117,201501,26.11,7
1117,201504,35.650000000000006,7
1118,201501,282.8,4
1119,201501,57.919999999999995,8
1119,201502,473.71999999999997,16
1119,201503,189.78,16
1119,201504,440.44000000000005,35
1120,201501,80.58,5
1120,201502,98.0,3
1121,201501,64.36,10
1122,201501,95.57,24
1122,201502,30.85,5
1122,201504,74.33,16
1123,201501,63.8,6
1123,201503,82.56,7
1123,201504,69.36,5
1124,201501,137.4,7
1125,201501,11.04,3
1126,201501,84.66,3
1126,201502,90.10999999999999,8
1127,201501,71.05,5
1127,201502,149.47000000000003,8
1128,201501,23.74,4
1128,201503,16.84,5
1129,201501,56.24999999999999,4
1129,201503,8.9,1
1129,201504,106.19999999999999,7
1130,201501,90.78,11
1130,201502,1.89,1
1130,201503,81.9,8
1130,201504,117.75000000000001,13
1131,201501,20.91,4
1131,201502,118.99999999999999,10
1132,201501,50.1,1
1133,201501,295.53,20
1133,201502,392.9099999999999,48
1133,201503,203.03,22
1133,201504,242.77999999999997,25
1134,201501,23.6,9
1135,201501,103.63,14
1135,201502,61.63000000000001,5
1136,201501,23.21,2
1136,201502,190.51000000000002,19
1136,201504,12.9,1
1137,201501,56.6,9
1137,201502,87.0,2
1138,201501,19.19,3
1138,201503,8.3,2
1139,201501,86.22,12
1139,201502,49.72,4
1139,201503,113.01,16
1139,201504,14.4,2
1140,201501,133.23000000000002,5
1140,201502,99.82,2
1140,201503,47.39,4
1141,201501,18.700000000000003,2
1142,201501,17.68,4
1143,201501,14.1,2
1144,201501,14.7,2
1144,201504,38.4,2
1145,201501,38.540000000000006,3
1146,201501,22.28,6
1146,201504,28.26,2
1147,201501,52.4,3
1148,201501,16.43,2
1149,201501,16.19,5
1150,201501,187.88000000000002,9
1151,201501,32.74,4
1152,201501,77.07,5
1153,201501,105.0,3
1153,201502,41.099999999999994,5
1153,201503,92.59,14
1153,201504,103.53,6
1154,201501,29.97,2
1155,201501,63.24999999999999,5
1155,201504,67.86999999999999,9
1156,201501,46.5,6
1157,201501,56.0,1
1158,201501,2.0,1
1158,201503,34.379999999999995,10
1158,201504,7.5,3
1159,201501,33.9,1
1160,201501,28.009999999999998,6
1161,201501,200.73,9
1161,201503,77.37,4
1162,201501,29.5,4
1163,201501,95.0,11
1163,201502,64.02,2
1164,201501,56.839999999999996,7
1164,201502,83.80000000000001,11
1164,201503,36.6,2
1164,201504,108.33,15
1165,201501,18.72,4
1166,201501,38.88,5
1167,201501,32.9,3
1167,201504,117.19999999999999,11
1168,201501,17.1,3
1168,201502,14.34,5
1169,201501,124.0,2
1170,201501,90.2,15
1170,201502,192.38,22
1170,201503,160.32,15
1170,201504,139.92000000000002,15
1171,201501,17.9,1
1171,201502,50.39,7
1171,201503,19.669999999999998,3
1172,201501,3.9,1
1172,201504,26.68,9
1173,201501,34.15,5
1173,201503,42.89,6
1173,201504,59.55,6
1174,201501,14.6,2
1174,201503,6.9,1
1174,201504,88.3,14
1175,201501,16.8,2
1176,201501,7.18,4
1176,201502,60.49999999999999,7
1176,201504,75.45,11
1177,201501,25.03,7
1177,201502,13114.75,6
1177,201503,457.2799999999999,17
1178,201501,21.299999999999997,3
1178,201502,24.300000000000004,3
1178,201503,13.5,2
1179,201501,10.5,1
1180,201501,35.5,3
1181,201501,12.79,1
1181,201503,24.22,2
1182,201501,6.7,1
1183,201501,8.3,2
1184,201501,82.58,8
1185,201501,66.2,8
1185,201502,50.8,7
1185,201503,176.80000000000004,17
1185,201504,76.80000000000001,9
1186,201501,29.53,6
1187,201501,284.89,17
1187,201502,32.9,1
1187,201503,165.20000000000002,15
1187,201504,340.23,22
1188,201501,45.9,4
1188,201502,53.790000000000006,4
1188,201503,79.32000000000001,11
1189,201501,10.9,1
1190,201501,24.339999999999996,6
1190,201503,101.00000000000001,21
1191,201501,12.6,3
1192,201501,79.9,1
1192,201502,75.64999999999999,8
1193,201501,21.46,1
1194,201501,45.2,4
1195,201501,5.6,2
1196,201501,27.400000000000002,4
1196,201502,246.0,1
1196,201503,124.18000000000002,10
1196,201504,55.33,10
1197,201501,12.309999999999999,2
1197,201502,10.43,2
1198,201501,39.120000000000005,5
1198,201503,8.82,5
1198,201504,121.02,4
1199,201501,41.47,12
1199,201504,148.25000000000003,17
1200,201501,48.96,8
1200,201502,104.15000000000003,20
1200,201503,27.5,3
1201,201501,34.94,3
1201,201502,35.3,7
1201,201503,49.92999999999999,4
1202,201501,170.51000000000002,15
1202,201502,75.05,5
1203,201501,218.6,6
1204,201501,39.870000000000005,5
1204,201502,197.76000000000005,24
1204,201503,107.6,10
1204,201504,106.99000000000002,15
1205,201501,42.93000000000001,6
1205,201502,181.6,7
1205,201503,4.7,1
1206,201501,66.6,11
1207,201501,31.14,5
1208,201501,3.9,1
1209,201501,18.740000000000002,3
1209,201502,21.44,5
1209,201503,45.18,6
1210,201501,201.78,8
1211,201501,12.7,2
1211,201503,135.99,15
1211,201504,203.59,13
1212,201501,71.24999999999999,11
1212,201502,83.04,4
1212,201503,112.4,14
1212,201504,120.01999999999998,16
1213,201501,80.1,7
1214,201501,148.8,5
1215,201501,211.54000000000002,7
1215,201502,720.62,44
1215,201503,35.160000000000004,5
1216,201501,19.4,2
1216,201502,301.64,22
1216,201503,23.17,4
1217,201501,29.6,3
1218,201501,7.630000000000001,2
1219,201501,83.9,3
1220,201501,84.50000000000001,5
1221,201501,9.2,5
1221,201502,19.3,4
1222,201501,17.4,3
1223,201501,22.9,4
1223,201504,14.08,6
1224,201501,22.4,2
1224,201503,18.7,3
1225,201502,24.14,5
1226,201502,55.28,5
1226,201503,83.66,5
1226,201504,229.28000000000006,17
1227,201502,82.32,9
1227,201503,28.76,4
1228,201502,88.84,5
1228,201503,28.2,6
1228,201504,144.79,10
1229,201502,99.0,2
1230,201502,290.13000000000005,28
1230,201503,94.82000000000002,9
1230,201504,93.44,4
1231,201502,116.62,10
1232,201502,121.54,15
1232,201504,104.15000000000002,6
1233,201502,462.77,28
1233,201504,54.2,4
1234,201502,67.39,6
1234,201503,11.85,4
1235,201502,161.24,17
1235,201503,76.48,5
1235,201504,112.30000000000003,9
1236,201502,47.949999999999996,5
1237,201502,212.98000000000005,17
1238,201502,68.72,8
1239,201502,18.35,10
1239,201503,129.21,9
1239,201504,7.6,3
1240,201502,171.28,29
1240,201503,183.85999999999999,21
1241,201502,80.7,5
1242,201502,33.61,2
1243,201502,276.7,15
1243,201503,52.699999999999996,9
1243,201504,13.9,2
1244,201502,44.6,4
1244,201503,29.799999999999997,4
1244,201504,119.40000000000003,15
1245,201502,141.8,2
1246,201502,368.55000000000007,36
1246,201503,74.71000000000001,11
1246,201504,56.32,8
1247,201502,93.23999999999998,7
1247,201503,89.64000000000001,12
1247,201504,40.6,5
1248,201502,12.16,3
1249,201502,141.70000000000002,14
1250,201502,23.19,1
1251,201502,33.9,1
1252,201502,49.199999999999996,8
1252,201504,55.9,4
1253,201502,23.8,1
1254,201502,78.1,7
1254,201504,90.37,16
1255,201502,302.4,7
1256,201502,104.30000000000001,9
1256,201504,685.3699999999998,45
1257,201502,72.63,6
1258,201502,48.94,6
1258,201504,31.7,3
1259,201502,37.800000000000004,5
1260,201502,20.43,4
1261,201502,15.3,3
1262,201502,45.76,4
1263,201502,193.94,17
1264,201502,105.84000000000002,4
1264,201503,151.10000000000002,8
1265,201502,150.98999999999998,6
1266,201502,102.65,16
1266,201503,65.8,10
1267,201502,6.5,1
1268,201502,62.85000000000001,9
1268,201503,25.96,7
1268,201504,123.53,13
1269,201502,79.69000000000001,5
1270,201502,278.12,24
1270,201503,86.78999999999999,7
1271,201502,155.65,16
1272,201502,73.38000000000001,9
1272,201503,128.67000000000002,7
1273,201502,58.6,9
1274,201502,141.3,7
1275,201502,38.8,2
1275,201503,68.64,7
1276,201502,112.9,6
1276,201503,17.4,2
1277,201502,54.18000000000001,15
1278,201502,55.32,11
1278,201503,10.8,2
1279,201502,113.18,11
1279,201503,84.67999999999999,15
1280,201502,106.94,10
1281,201502,89.65,10
1282,201502,90.4,5
1283,201502,12.0,2
1284,201502,39.04,3
1285,201502,15.09,2
1285,201504,53.9,6
1286,201502,22.1,3
1286,201503,52.28999999999999,7
1287,201502,269.57,21
1288,201502,463.3799999999999,21
1288,201503,169.0,19
1289,201502,31.9,5
1290,201502,101.4,8
1290,201503,54.1,9
1291,201502,122.69000000000001,13
1291,201504,54.480000000000004,7
1292,201502,177.22999999999996,17
1292,201503,28.830000000000005,4
1292,201504,6.72,1
1293,201502,23.900000000000002,2
1293,201503,30.11,3
1294,201502,20.4,3
1295,201502,50.66,3
1295,201503,66.29999999999998,17
1296,201502,9.9,1
1297,201502,111.77999999999999,3
1298,201502,47.92,9
1299,201502,44.470000000000006,9
1300,201502,162.39000000000001,13
1301,201502,12.340000000000002,3
1302,201502,136.6,5
1302,201504,89.7,3
1303,201502,33.99,6
1304,201502,56.19,15
1304,201504,39.0,4
1305,201502,93.34999999999998,26
1305,201503,49.440000000000005,13
1306,201502,46.95,5
1306,201503,183.70999999999995,15
1307,201502,25.51,4
1308,201502,33.779999999999994,6
1308,201503,30.18,5
1309,201502,194.17000000000002,16
1310,201502,135.0,1
1310,201504,80.14999999999999,13
1311,201502,83.73,8
1312,201502,17.959999999999997,2
1313,201502,38.730000000000004,8
1314,201502,12.63,5
1314,201503,363.66,58
1314,201504,24.03,8
1315,201502,26.930000000000003,5
1316,201502,207.14999999999998,17
1316,201504,64.15,5
1317,201502,16.15,6
1318,201502,102.10999999999999,18
1318,201504,142.3,12
1319,201502,33.8,2
1320,201502,96.44,8
1321,201502,28.9,4
1322,201502,47.99999999999999,5
1323,201502,44.66,7
1323,201503,100.80000000000001,10
1324,201502,99.4,2
1325,201502,217.46000000000004,23
1326,201502,118.53999999999999,6
1327,201502,499.09999999999997,10
1327,201504,72.28,5
1328,201502,32.699999999999996,8
1329,201502,136.8,2
1330,201502,154.47,4
1330,201503,34.7,2
1330,201504,14.100000000000001,4
1331,201502,14.870000000000001,3
1331,201503,11.21,4
1332,201502,11.8,2
1332,201503,102.7,8
1333,201502,101.50999999999999,9
1333,201504,17.990000000000002,8
1334,201502,19.6,2
1334,201504,138.5,12
1335,201502,58.68999999999999,11
1336,201502,85.28999999999999,9
1336,201503,32.93,4
1337,201502,85.97,8
1338,201502,41.7,7
1339,201502,117.12,11
1340,201502,34.51,5
1341,201502,16.8,3
1342,201502,76.4,6
1342,201503,41.02,5
1343,201502,54.14,10
1343,201503,86.14999999999999,12
1343,201504,102.83,18
1344,201502,84.11999999999999,8
1344,201503,32.8,2
1345,201502,43.89999999999999,5
1346,201502,15.3,1
1346,201503,198.64000000000004,35
1347,201502,48.4,6
1348,201502,13.68,2
1349,201502,50.64,3
1350,201502,19.31,4
1351,201502,204.4,10
1352,201502,145.28,19
1353,201502,190.20000000000002,8
1354,201502,191.61,28
1354,201503,76.49000000000001,11
1355,201502,43.36000000000001,8
1355,201503,9.200000000000001,3
1356,201502,54.629999999999995,7
1357,201502,347.6,7
1357,201504,58.77,3
1358,201502,52.95,6
1359,201502,175.48000000000002,12
1360,201502,71.30000000000001,9
1361,201502,6.9,2
1362,201502,72.19000000000001,5
1363,201502,448.2,12
1363,201503,84.23,8
1364,201502,28.29,5
1365,201502,45.66,4
1365,201504,184.70000000000002,24
1366,201502,17.8,3
1367,201502,50.9,2
1367,201503,16.37,2
1368,201502,93.29,7
1368,201503,32.58,3
1368,201504,42.3,3
1369,201502,2.58,2
1370,201502,57.73,8
1371,201502,243.11,18
1372,201502,60.13,7
1372,201503,106.53,1
1373,201502,152.6,10
1374,201502,113.30000000000001,10
1374,201503,255.0,14
1375,201502,165.4,7
1376,201502,339.29999999999995,5
1377,201502,24.8,3
1378,201502,41.41,6
1378,201503,20.5,2
1379,201502,38.209999999999994,8
1380,201502,42.4,7
1381,201502,260.0,5
1382,201502,47.04,4
1383,201502,47.1,3
1384,201502,126.72,8
1385,201502,2451.5,11
1386,201502,90.63,11
1386,201503,118.17000000000002,7
1387,201502,27.619999999999997,3
1387,201503,45.29,7
1388,201502,83.10999999999999,5
1388,201503,120.95000000000002,14
1388,201504,18.98,2
1389,201502,132.79999999999998,6
1389,201504,21.599999999999998,2
1390,201502,54.3,2
1391,201502,69.59,5
1391,201503,29.76,1
1392,201502,24.939999999999998,3
1393,201502,33.8,4
1393,201503,8.5,1
1394,201502,16.45,2
1395,201502,61.17,12
1395,201504,25.6,2
1396,201502,80.56,6
1397,201502,66.07000000000001,7
1398,201502,130.11,18
1398,201503,4.9,1
1399,201502,41.74999999999999,4
1399,201503,79.0,12
1400,201502,99.87,4
1401,201502,9.7,1
1402,201502,40.44,7
1402,201503,66.65,13
1403,201502,174.41000000000003,21
1403,201504,148.09,16
1404,201502,98.5,5
1405,201502,69.77,3
1406,201502,35.97,4
1407,201502,16.63,6
1408,201502,76.03,7
1409,201502,343.8999999999999,12
1409,201503,65.88,5
1409,201504,10.39,1
1410,201502,8.950000000000001,5
1411,201502,25.1,2
1412,201502,50.2,2
1413,201502,73.46000000000001,9
1413,201503,179.8,7
1414,201502,15.5,2
1415,201502,20.3,1
1416,201502,5.3,1
1417,201502,18.41,6
1418,201502,127.2,14
1419,201502,34.98,5
1420,201502,338.88,27
1421,201502,44.67,10
1421,201504,30.200000000000003,3
1422,201502,6.9,1
1423,201502,258.9,5
1424,201502,63.029999999999994,15
1425,201502,72.05,8
1425,201503,33.28,3
1426,201502,83.71,3
1427,201502,28.9,6
1428,201502,37.7,3
1429,201502,55.0,1
1430,201502,21.17,7
1431,201502,129.20000000000002,4
1432,201502,187.27999999999997,22
1432,201503,58.43,8
1432,201504,181.18,29
1433,201502,16.72,6
1433,201503,57.3,2
1434,201502,189.13000000000002,7
1435,201502,25.700000000000003,4
1436,201502,105.8,3
1436,201503,63.8,5
1437,201502,6.97,2
1438,201502,163.3,4
1439,201502,41.5,2
1439,201503,115.75999999999999,10
1440,201502,23.5,3
1441,201502,128.10000000000002,9
1442,201502,363.84000000000003,23
1442,201503,164.65,8
1442,201504,30.669999999999998,6
1443,201502,28.2,3
1444,201502,328.44,17
1444,201503,125.85,12
1444,201504,119.74000000000001,10
1445,201502,61.15,2
1445,201504,10.4,1
1446,201502,15.2,3
1447,201502,70.75,4
1448,201502,491.4,2
1449,201502,45.4,6
1449,201503,35.0,4
1450,201502,97.80000000000003,10
1451,201502,20.3,2
1451,201503,77.89000000000001,13
1452,201502,42.7,1
1452,201503,74.19000000000001,12
1452,201504,61.8,7
1453,201502,76.60000000000001,10
1453,201504,99.06,10
1454,201502,113.5,7
1454,201504,31.28,5
1455,201502,44.83,6
1455,201504,81.55,7
1456,201502,35.63,7
1457,201502,77.2,7
1457,201504,41.5,3
1458,201502,21.25,3
1459,201502,343.32000000000005,8
1459,201504,227.31000000000006,30
1460,201502,9.12,2
1460,201503,64.7,3
1461,201502,34.230000000000004,3
1462,201502,39.260000000000005,7
1462,201503,85.00999999999999,8
1462,201504,123.38999999999999,12
1463,201502,499.59999999999997,11
1464,201502,34.68,5
1464,201503,31.8,7
1465,201502,80.41000000000001,6
1465,201504,46.199999999999996,11
1466,201502,149.85,9
1467,201502,110.0,1
1468,201502,123.22,3
1469,201502,245.71,9
1469,201503,207.03,12
1469,201504,241.61000000000007,24
1470,201502,48.7,5
1470,201503,112.14000000000001,10
1470,201504,307.03999999999996,29
1471,201502,10.5,2
1471,201503,28.03,3
1471,201504,154.14000000000001,13
1472,201502,5.47,2
1473,201502,319.0,4
1474,201502,172.20000000000002,19
1475,201502,57.77,5
1475,201504,40.32,4
1476,201502,206.66,14
1476,201503,55.22,8
1476,201504,45.4,7
1477,201502,34.0,4
1478,201502,115.98000000000002,23
1478,201503,117.07000000000002,16
1479,201502,76.39,9
1480,201502,186.3,7
1481,201502,30.700000000000003,3
1482,201502,351.29,7
1482,201504,148.04,9
1483,201502,28.9,2
1484,201502,139.20000000000002,10
1485,201502,36.8,2
1486,201502,146.12,9
1486,201504,24.89,4
1487,201502,106.8,4
1488,201502,108.9,2
1489,201502,189.11,8
1490,201502,94.0,2
1490,201504,161.0,3
1491,201502,19.21,5
1491,201503,111.22000000000003,16
1492,201502,54.129999999999995,3
1493,201502,40.16,8
1494,201502,39.8,2
1495,201502,209.57000000000005,11
1495,201504,58.0,6
1496,201502,116.86,7
1497,201502,104.48000000000002,12
1497,201503,14.83,2
1498,201502,129.9,3
1498,201503,38.4,6
1499,201502,162.90000000000003,9
1500,201502,190.5,10
1501,201502,610.56,19
1501,201503,267.28999999999996,7
1501,201504,26.799999999999997,2
1502,201502,90.81,7
1503,201502,162.4,7
1504,201502,117.7,4
1505,201502,65.4,5
1506,201502,15.9,1
1506,201504,20.36,5
1507,201502,101.28,13
1508,201502,149.69,22
1509,201502,230.21000000000004,22
1509,201503,106.71000000000001,8
1509,201504,70.30000000000001,6
1510,201502,116.80000000000003,13
1511,201502,231.0,4
1512,201502,158.89999999999998,8
1512,201503,136.68,20
1512,201504,410.45,20
1513,201502,105.11000000000001,10
1514,201502,99.59,2
1515,201502,51.71,6
1516,201502,60.31,9
1516,201504,31.2,3
1517,201502,249.50000000000003,6
1518,201502,32.559999999999995,7
1519,201502,85.66,9
1520,201502,264.97,11
1521,201502,59.36,7
1521,201503,57.44,11
1521,201504,62.67999999999999,8
1522,201502,35.09,4
1522,201503,51.440000000000005,7
1522,201504,33.519999999999996,2
1523,201502,231.95000000000005,6
1524,201502,207.56,14
1524,201503,13.93,5
1525,201502,117.59999999999998,17
1526,201502,53.4,1
1527,201502,17.9,1
1528,201502,104.60000000000001,11
1528,201503,74.4,2
1528,201504,64.69999999999999,2
1529,201502,168.8,6
1530,201502,113.77000000000001,4
1531,201502,22.39,2
1532,201502,53.3,5
1533,201502,298.49999999999994,5
1534,201502,255.0,4
1535,201502,125.7,12
1535,201503,41.6,5
1536,201502,24.07,2
1537,201502,68.5,4
1537,201503,57.7,4
1538,201502,202.9,4
1539,201502,50.5,6
1540,201502,102.41999999999999,7
1541,201502,745.8999999999999,6
1542,201502,132.1,4
1542,201503,8.9,1
1542,201504,16.75,3
1543,201502,180.8,5
1544,201502,120.82000000000002,16
1544,201503,177.31000000000003,27
1544,201504,81.38000000000001,12
1545,201502,64.14,4
1546,201502,18.330000000000002,4
1546,201503,17.599999999999998,6
1547,201502,57.9,2
1548,201502,288.0,1
1548,201503,196.2,5
1549,201502,106.2,3
1550,201502,120.0,1
1551,201502,63.4,2
1552,201502,13.8,2
1553,201502,39.73,1
1553,201503,482.9499999999998,30
1553,201504,32.550000000000004,6
1554,201502,104.01,13
1555,201502,61.0,8
1556,201502,248.01999999999998,7
1557,201502,348.6,4
1558,201502,60.96,5
1559,201502,312.64,35
1559,201503,399.23999999999995,55
1559,201504,274.71999999999997,20
1560,201502,278.38,17
1560,201503,75.73,4
1561,201502,407.56,10
1561,201503,268.30000000000007,15
1561,201504,243.0,15
1562,201502,287.48999999999995,49
1562,201503,328.02,49
1563,201502,100.5,13
1564,201502,90.22999999999999,11
1565,201502,119.5,10
1565,201503,6.8,1
1565,201504,125.3,3
1566,201502,404.7,6
1567,201502,153.51,19
1567,201503,127.3,9
1568,201502,127.90999999999998,14
1569,201502,264.53,7
1570,201502,62.66000000000001,12
1571,201502,76.94,5
1571,201503,598.99,19
1572,201502,86.4,5
1572,201503,39.730000000000004,4
1572,201504,22.38,3
1573,201502,237.86,17
1574,201502,195.36,26
1575,201502,35.2,5
1575,201503,329.96999999999997,17
1575,201504,12.05,2
1576,201502,253.88,8
1577,201502,113.4,2
1578,201502,27.06,1
1579,201502,16.3,2
1579,201504,24.689999999999998,3
1580,201502,58.599999999999994,3
1580,201504,41.75,5
1581,201502,21.7,4
1581,201504,13.9,2
1582,201502,319.0,4
1583,201502,60.599999999999994,7
1584,201502,61.93,6
1584,201504,21.44,5
1585,201502,103.0,3
1585,201504,9.0,1
1586,201502,30.689999999999998,3
1587,201502,205.8,2
1588,201502,246.0,1
1589,201502,22.3,1
1590,201502,33.19,2
1591,201502,65.4,6
1592,201502,145.14000000000001,22
1593,201502,50.62,7
1594,201502,1563.9,3
1595,201502,75.48999999999997,20
1595,201504,182.54000000000002,12
1596,201502,129.10000000000002,6
1596,201503,150.97,18
1596,201504,51.08,3
1597,201502,26.24,6
1598,201502,96.89000000000001,16
